egoid,vertex1,vertex2,wave
52848,348690,310809,1
52848,310809,772993,1
52848,52848,491840,1
52848,337842,370344,1
52848,348690,772993,1
52848,646304,370344,1
52848,52848,370344,1
52848,348690,491840,1
52848,370344,491840,1
52848,310809,471617,1
52848,646304,491840,1
52848,52848,772993,1
52848,348690,646304,1
52848,310809,639699,1
52848,646304,639699,1
52848,337842,471617,1
52848,310809,491840,1
52848,370344,471617,1
52848,646304,471617,1
52848,639699,491840,1
52848,471617,491840,1
52848,348690,639699,1
53333,53333,91551,1
53333,91551,71193,1
53333,53333,29296,1
53333,53333,71193,1
53333,868100,378732,1
53333,790874,91551,1
53333,973847,723008,1
53333,53333,335193,1
53333,53333,723008,1
53333,53333,973847,1
53333,459890,973847,1
53333,790874,973847,1
53333,53333,378732,1
53333,378732,723008,1
53333,485484,868100,1
53333,485484,622798,1
53333,53333,790874,1
53333,459890,378732,1
53333,622798,378732,1
53333,53333,655374,1
53333,485484,378732,1
53333,485484,723008,1
53333,459890,868100,1
53333,485484,973847,1
53333,868100,622798,1
53333,53333,459890,1
53333,459890,485484,1
53333,790874,71193,1
53333,53333,622798,1
53333,53333,485484,1
53333,378732,973847,1
53333,459890,723008,1
53333,622798,723008,1
53333,53333,868100,1
54030,54030,57842,1
54030,54030,19538,1
54030,54030,743684,1
54030,54030,748350,1
54030,54030,348031,1
54030,19538,57842,1
54030,54030,660777,1
54030,54030,943292,1
54030,54030,862532,1
54030,54030,877873,1
54030,54030,639749,1
54030,789136,19538,1
54030,54030,789136,1
54030,335367,877873,1
54030,789136,335367,1
54030,789136,743684,1
54030,54030,467474,1
54030,335367,314948,1
54030,789136,639749,1
54030,335367,348031,1
54030,335367,19538,1
54030,789136,57842,1
54030,789136,314948,1
54030,748350,862532,1
54030,335367,748350,1
54030,335367,943292,1
54030,789136,943292,1
54030,943292,348031,1
54030,789136,862532,1
54030,335367,743684,1
54030,54030,335367,1
54030,314948,748350,1
54030,789136,660777,1
54030,789136,748350,1
54030,314948,862532,1
54030,335367,467474,1
54030,335367,660777,1
54030,789136,877873,1
54030,54030,314948,1
54030,789136,348031,1
54030,335367,862532,1
54030,789136,467474,1
54030,335367,57842,1
54030,335367,639749,1
54394,395098,986310,1
54394,636905,420336,1
54394,827082,418496,1
54394,805361,486708,1
54394,496169,794852,1
54394,986310,502959,1
54394,496169,827082,1
54394,820365,453878,1
54394,486708,986310,1
54394,496169,986310,1
54394,200809,792191,1
54394,827082,395098,1
54394,241821,502959,1
54394,827082,986310,1
54394,805361,453878,1
54394,453878,420336,1
54394,496169,502959,1
54394,54394,241821,1
54394,54394,502959,1
54394,775684,986310,1
54394,395098,418496,1
54394,636905,820365,1
54394,775684,753642,1
54394,794852,453878,1
54394,636905,229182,1
54394,794852,486708,1
54394,453878,986310,1
54394,54394,395098,1
54394,241821,257206,1
54394,257206,502959,1
54394,200809,753642,1
54394,794852,418496,1
54394,200809,986310,1
54394,636905,805361,1
54394,794852,502959,1
54394,820365,420336,1
54394,496169,805361,1
54394,775684,486708,1
54394,496169,820365,1
54394,241821,775684,1
54394,453878,792191,1
54394,241821,753642,1
54394,241821,229182,1
54394,257206,792191,1
54394,395098,502959,1
54394,395098,453878,1
54394,753642,420336,1
54394,636905,753642,1
54394,453878,486708,1
54394,636905,395098,1
54394,792191,420336,1
54394,486708,792191,1
54394,54394,792191,1
54394,418496,420336,1
54394,827082,257206,1
54394,54394,636905,1
54394,496169,418496,1
54394,775684,395098,1
54394,200809,420336,1
54394,200809,502959,1
54394,486708,420336,1
54394,420336,502959,1
54394,496169,229182,1
54394,775684,420336,1
54394,775684,502959,1
54394,54394,986310,1
54394,200809,229182,1
54394,794852,820365,1
54394,200809,418496,1
54394,805361,502959,1
54394,753642,453878,1
54394,496169,753642,1
54394,257206,420336,1
54394,54394,453878,1
54394,395098,486708,1
54394,395098,794852,1
54394,794852,420336,1
54394,54394,794852,1
54394,54394,420336,1
54394,753642,820365,1
54394,805361,792191,1
54394,496169,453878,1
54394,229182,420336,1
54394,827082,502959,1
54394,775684,453878,1
54394,418496,986310,1
54394,775684,827082,1
54394,827082,229182,1
54394,486708,502959,1
54394,241821,805361,1
54394,794852,257206,1
54394,636905,418496,1
54394,200809,794852,1
54394,820365,418496,1
54394,794852,229182,1
54394,241821,486708,1
54394,418496,792191,1
54394,827082,794852,1
54394,775684,636905,1
54394,753642,986310,1
54394,200809,257206,1
54394,453878,257206,1
54394,241821,794852,1
54394,805361,418496,1
54394,827082,453878,1
54394,496169,486708,1
54394,200809,820365,1
54394,496169,792191,1
54394,775684,805361,1
54394,636905,986310,1
54394,986310,420336,1
54394,257206,986310,1
54394,229182,792191,1
54394,753642,794852,1
54394,827082,820365,1
54394,241821,395098,1
54394,496169,257206,1
54394,753642,502959,1
54394,241821,453878,1
54394,241821,792191,1
54394,453878,229182,1
54394,496169,636905,1
54394,636905,486708,1
54394,241821,636905,1
54394,257206,486708,1
54394,54394,775684,1
54394,805361,820365,1
54394,453878,418496,1
54394,200809,636905,1
54394,753642,792191,1
54394,418496,486708,1
54394,496169,200809,1
54394,805361,986310,1
54394,820365,986310,1
54394,241821,420336,1
54394,827082,420336,1
54394,486708,229182,1
54394,753642,805361,1
54394,395098,820365,1
54394,54394,486708,1
54394,775684,229182,1
54394,418496,229182,1
54394,395098,805361,1
54394,496169,420336,1
54394,827082,753642,1
54394,636905,827082,1
54394,794852,792191,1
54394,54394,820365,1
54394,395098,229182,1
54394,636905,794852,1
54394,54394,418496,1
54394,775684,257206,1
54394,805361,794852,1
54394,636905,792191,1
54394,241821,820365,1
54394,775684,792191,1
54394,827082,486708,1
54394,200809,453878,1
54394,257206,418496,1
54394,54394,229182,1
54394,496169,241821,1
54394,54394,805361,1
54394,827082,792191,1
54394,54394,200809,1
54394,241821,986310,1
54394,820365,257206,1
54394,496169,775684,1
54394,54394,827082,1
54394,229182,986310,1
54394,775684,418496,1
54394,636905,502959,1
54394,794852,986310,1
54394,418496,502959,1
54394,241821,200809,1
54394,775684,794852,1
54394,241821,418496,1
54394,805361,229182,1
54394,775684,200809,1
54394,805361,257206,1
54394,792191,502959,1
54394,496169,395098,1
54394,753642,395098,1
54394,395098,257206,1
54394,453878,502959,1
54394,805361,420336,1
54394,820365,229182,1
54394,200809,486708,1
54394,775684,820365,1
54394,753642,486708,1
54394,820365,486708,1
54394,636905,453878,1
54394,753642,257206,1
54394,200809,395098,1
54394,395098,792191,1
54394,636905,257206,1
54394,820365,502959,1
54394,986310,792191,1
54394,200809,827082,1
54394,257206,229182,1
54394,827082,805361,1
54394,395098,420336,1
54394,241821,827082,1
54394,54394,753642,1
54394,753642,229182,1
54394,200809,805361,1
54394,753642,418496,1
54394,54394,496169,1
54394,820365,792191,1
54394,229182,502959,1
54394,54394,257206,1
54837,54837,77711,1
54837,54837,613328,1
54837,54837,60008,1
54837,54837,458388,1
54837,54837,736125,1
54837,54837,706777,1
54837,54837,790699,1
54837,54837,300020,1
54837,613328,60008,1
54837,54837,725313,1
54837,54837,472892,1
54837,54837,490162,1
54837,458388,725313,1
54837,77711,736125,1
54837,60008,706777,1
54837,490162,736125,1
54837,300020,725313,1
54837,613328,706777,1
54837,300020,458388,1
54837,54837,990717,1
54837,77711,490162,1
54837,472892,990717,1
55340,696084,327500,1
55340,594922,392158,1
55340,594922,327500,1
55340,55340,153199,1
55340,594922,739799,1
55340,696084,739799,1
55340,55340,327500,1
55340,696084,392158,1
55340,55340,392158,1
55340,696084,594922,1
55340,696084,153199,1
55340,327500,153199,1
55340,55340,594922,1
55340,594922,473401,1
55340,55340,739799,1
55340,473401,392158,1
55340,739799,392158,1
55340,55340,696084,1
55340,696084,473401,1
55340,739799,473401,1
55340,55340,473401,1
55424,55424,546630,1
55424,55424,967179,1
55424,55424,668919,1
55424,55424,668922,1
55424,55424,732752,1
55424,546630,541918,1
55424,546630,967179,1
55424,732752,871759,1
55424,55424,903084,1
55424,541918,967179,1
55424,903084,546630,1
55424,950944,903084,1
55424,788031,668922,1
55424,950944,967179,1
55424,55424,871759,1
55424,903084,967179,1
55424,871759,788031,1
55424,903084,788031,1
55424,732752,546630,1
55424,950944,910071,1
55424,732752,668922,1
55424,788031,967179,1
55424,871759,546630,1
55424,871759,967179,1
55424,788031,668919,1
55424,910071,668919,1
55424,871759,668922,1
55424,950944,732752,1
55424,950944,668922,1
55424,903084,910071,1
55424,541918,668922,1
55424,55424,950944,1
55424,55424,910071,1
55424,871759,668919,1
55424,668919,546630,1
55424,903084,732752,1
55424,732752,788031,1
55424,55424,541918,1
55424,967179,668922,1
55424,950944,871759,1
55424,732752,967179,1
55424,668919,541918,1
55424,788031,546630,1
55424,668919,967179,1
55424,910071,732752,1
55424,910071,541918,1
55424,950944,788031,1
55424,903084,668919,1
55424,950944,541918,1
55424,668919,668922,1
55424,903084,541918,1
55424,546630,668922,1
55424,903084,871759,1
55424,788031,541918,1
55424,732752,668919,1
55424,950944,546630,1
55424,903084,668922,1
55424,910071,871759,1
55424,950944,668919,1
55424,871759,541918,1
55424,55424,788031,1
55424,910071,788031,1
55452,55452,585643,1
55452,290069,214986,1
55452,143132,290069,1
55452,735891,214986,1
55452,214986,552996,1
55452,55452,290069,1
55452,954430,552996,1
55452,55452,735891,1
55452,290069,173396,1
55452,143132,954430,1
55452,290069,735891,1
55452,55452,954430,1
55452,55452,389949,1
55452,143132,173396,1
55452,143132,214986,1
55452,290069,954430,1
55452,389949,682630,1
55452,954430,173396,1
55452,735891,552996,1
55452,55452,552996,1
55452,173396,552996,1
55452,214986,954430,1
55452,389949,585643,1
55452,682630,585643,1
55452,143132,735891,1
55452,55452,143132,1
55452,55452,173396,1
55452,55452,682630,1
55452,214986,173396,1
55452,290069,552996,1
55452,55452,214986,1
55452,735891,954430,1
55452,735891,173396,1
55452,143132,552996,1
55533,55533,861595,1
55533,55533,733091,1
55533,55533,904200,1
55533,55533,520251,1
55533,55533,673404,1
55533,55533,852326,1
55533,55533,672623,1
55533,55533,244530,1
55533,55533,793342,1
55533,55533,717398,1
55533,55533,599505,1
55533,55533,325824,1
55533,55533,830172,1
55533,55533,574922,1
55533,55533,691108,1
55533,55533,250186,1
55533,55533,46744,1
55533,55533,227452,1
55533,852326,793342,1
55533,717398,46744,1
55533,672623,574922,1
55533,673404,599505,1
55533,250186,793342,1
55533,904200,227452,1
55533,672623,325824,1
55533,904200,574922,1
55533,904200,46744,1
55533,717398,520251,1
55533,861595,793342,1
55533,574922,325824,1
55533,673404,520251,1
55533,852326,673404,1
55533,538573,574922,1
55533,55533,538573,1
55533,852326,599505,1
55533,904200,250186,1
55533,574922,691108,1
55533,904200,244530,1
55533,717398,904200,1
55533,574922,673404,1
55533,852326,861595,1
55533,852326,325824,1
55533,717398,691108,1
55533,904200,673404,1
55533,46744,325824,1
55533,325824,861595,1
55533,717398,227452,1
55533,250186,673404,1
55533,717398,672623,1
55533,733091,830172,1
55533,904200,599505,1
55533,861595,599505,1
55533,904200,830172,1
55533,227452,830172,1
55533,574922,46744,1
55533,717398,830172,1
55533,904200,861595,1
55533,672623,830172,1
55533,904200,520251,1
55533,207938,46744,1
55533,574922,861595,1
55533,538573,207938,1
55533,672623,793342,1
55533,672623,207938,1
55533,904200,538573,1
55533,904200,691108,1
55533,793342,599505,1
55533,46744,599505,1
55533,904200,852326,1
55533,672623,861595,1
55533,46744,793342,1
55533,250186,325824,1
55533,325824,599505,1
55533,46744,520251,1
55533,55533,207938,1
55533,672623,227452,1
55533,904200,672623,1
55533,672623,599505,1
55533,227452,244530,1
55533,717398,325824,1
55533,904200,733091,1
55533,250186,861595,1
55533,46744,852326,1
55533,673404,691108,1
55533,46744,673404,1
55533,325824,520251,1
55533,672623,250186,1
55533,574922,520251,1
55533,46744,250186,1
55533,861595,691108,1
55533,717398,733091,1
55533,520251,691108,1
55533,672623,691108,1
55533,861595,520251,1
55533,852326,250186,1
55533,904200,325824,1
55533,717398,244530,1
55533,46744,861595,1
55533,672623,46744,1
55533,672623,733091,1
55533,717398,207938,1
55533,717398,793342,1
55533,672623,538573,1
55533,538573,852326,1
55533,250186,599505,1
55533,207938,574922,1
55533,325824,691108,1
55533,717398,852326,1
55533,717398,861595,1
55533,673404,861595,1
55533,325824,673404,1
55533,673404,793342,1
55533,672623,852326,1
55533,852326,520251,1
55533,574922,599505,1
55533,717398,599505,1
55533,793342,691108,1
55533,250186,520251,1
55533,520251,599505,1
55533,574922,793342,1
55533,852326,691108,1
55533,207938,852326,1
55533,227452,733091,1
55533,717398,250186,1
55533,717398,538573,1
55533,717398,574922,1
55533,46744,691108,1
55533,904200,793342,1
55533,574922,852326,1
55533,717398,673404,1
55533,325824,793342,1
55533,672623,244530,1
55533,599505,691108,1
55533,904200,207938,1
55533,672623,673404,1
55533,250186,691108,1
55533,793342,520251,1
55533,672623,520251,1
55533,830172,244530,1
55533,574922,250186,1
55533,733091,244530,1
55881,55881,939086,1
55881,55881,201398,1
55881,55881,490322,1
55881,55881,999954,1
55881,55881,573287,1
55881,55881,453404,1
55881,55881,241147,1
55881,55881,202631,1
55881,55881,982201,1
55881,55881,631103,1
55881,55881,542294,1
55881,55881,288965,1
55881,55881,444345,1
55881,55881,685446,1
55881,55881,308176,1
55881,55881,219107,1
55881,55881,284846,1
55881,490322,573287,1
55881,490322,202631,1
55881,939086,453404,1
55881,631103,939086,1
55881,241147,685446,1
55881,631103,982201,1
55881,241147,201398,1
55881,202631,939086,1
55881,982201,685446,1
55881,999954,288965,1
55881,444345,542294,1
55881,631103,444345,1
55881,308176,453404,1
55881,284846,939086,1
55881,202631,288965,1
55881,308176,201398,1
55881,542294,939086,1
55881,288965,685446,1
55881,202631,219107,1
55881,444345,288965,1
55881,631103,685446,1
55881,241147,219107,1
55881,631103,308176,1
55881,288965,453404,1
55881,982201,219107,1
55881,288965,939086,1
55881,999954,490322,1
55881,241147,542294,1
55881,202631,453404,1
55881,202631,982201,1
55881,284846,542294,1
55881,444345,284846,1
55881,284846,982201,1
55881,284846,573287,1
55881,999954,219107,1
55881,284846,241147,1
55881,999954,939086,1
55881,444345,939086,1
55881,288965,308176,1
55881,490322,453404,1
55881,573287,542294,1
55881,631103,999954,1
55881,982201,308176,1
55881,631103,573287,1
55881,982201,201398,1
55881,202631,573287,1
55881,939086,308176,1
55881,631103,284846,1
55881,999954,573287,1
55881,631103,542294,1
55881,444345,999954,1
55881,542294,308176,1
55881,444345,308176,1
55881,982201,241147,1
55881,444345,241147,1
55881,685446,308176,1
55881,542294,685446,1
55881,982201,453404,1
55881,573287,453404,1
55881,444345,573287,1
55881,284846,999954,1
55881,982201,542294,1
55881,939086,685446,1
55881,202631,542294,1
55881,490322,288965,1
55881,202631,241147,1
55881,631103,453404,1
55881,444345,453404,1
55881,444345,982201,1
55881,982201,939086,1
55881,631103,219107,1
55881,631103,490322,1
55881,284846,288965,1
55881,284846,202631,1
55881,999954,542294,1
55881,490322,542294,1
55881,284846,490322,1
55881,542294,453404,1
55881,631103,202631,1
55881,241147,939086,1
55881,241147,308176,1
55881,631103,241147,1
55881,201398,219107,1
55881,631103,201398,1
55881,288965,542294,1
55881,573287,288965,1
55881,444345,685446,1
55881,999954,202631,1
55881,685446,453404,1
55881,444345,490322,1
55881,444345,219107,1
55881,631103,288965,1
55881,444345,202631,1
56058,56058,642579,1
56058,56058,892622,1
56058,56058,862806,1
56058,56058,663250,1
56058,56058,836140,1
56058,56058,449182,1
56058,56058,971879,1
56058,56058,336245,1
56058,56058,940899,1
56058,56058,525587,1
56058,56058,705265,1
56058,56058,360972,1
56058,56058,217922,1
56058,56058,409378,1
56058,56058,573977,1
56058,56058,330545,1
56058,56058,518238,1
56058,56058,205386,1
56058,663250,642579,1
56058,217922,449182,1
56058,456413,330545,1
56058,862806,971879,1
56058,892622,642579,1
56058,663250,892622,1
56058,836140,940899,1
56058,336245,525587,1
56058,663250,336245,1
56058,836140,217922,1
56058,836140,330545,1
56058,862806,330545,1
56058,940899,892622,1
56058,862806,940899,1
56058,330545,642579,1
56058,518238,409378,1
56058,663250,456413,1
56058,456413,971879,1
56058,663250,217922,1
56058,360972,525587,1
56058,940899,789459,1
56058,360972,971879,1
56058,336245,217922,1
56058,456413,525587,1
56058,862806,360972,1
56058,862806,217922,1
56058,449182,789459,1
56058,456413,217922,1
56058,663250,862806,1
56058,56058,456413,1
56058,836140,360972,1
56058,940899,336245,1
56058,971879,525587,1
56058,892622,449182,1
56058,336245,456413,1
56058,330545,449182,1
56058,940899,971879,1
56058,518238,205386,1
56058,336245,449182,1
56058,330545,217922,1
56058,360972,330545,1
56058,518238,836140,1
56058,573977,518238,1
56058,862806,336245,1
56058,518238,705265,1
56058,971879,217922,1
56058,836140,789459,1
56058,456413,892622,1
56058,663250,525587,1
56058,892622,789459,1
56058,360972,789459,1
56058,971879,642579,1
56058,360972,642579,1
56058,336245,330545,1
56058,336245,642579,1
56058,862806,789459,1
56058,862806,525587,1
56058,642579,449182,1
56058,360972,217922,1
56058,663250,449182,1
56058,642579,525587,1
56058,862806,449182,1
56058,456413,449182,1
56058,663250,940899,1
56058,336245,892622,1
56058,360972,449182,1
56058,836140,456413,1
56058,360972,940899,1
56058,573977,705265,1
56058,836140,449182,1
56058,330545,971879,1
56058,971879,892622,1
56058,971879,449182,1
56058,518238,663250,1
56058,663250,330545,1
56058,330545,892622,1
56058,663250,971879,1
56058,940899,642579,1
56058,217922,892622,1
56058,217922,525587,1
